,zpid,id,providerListingId,imgSrc,hasImage,carouselPhotos,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latLong,isZillowOwned,variableData,badgeInfo,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,info1String,brokerName,hasAdditionalAttributions,isFeaturedListing,availabilityDate,list,relaxed,hasOpenHouse,openHouseStartDate,openHouseEndDate,openHouseDescription,streetViewMetadataURL,streetViewURL,best_deal
349,2060798520,2060798520,,https://photos.zillowstatic.com/fp/c382b44fc7ddbd7a6b86570ffbe896b1-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/c382b44fc7ddbd7a6b86570ffbe896b1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cadfa589b2b5decaead78ab4cb18fe62-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9aa7d4e224306f5a6c33d13c08f9fb36-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/762c64e58e7b18cf6eb603a52ffa9237-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1382ea1989f2ea2b23b7ffe5ee7ae429-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/650d06d8feabc2013beee10cd61d87c6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8e9b2d1d4a2be2f45ba69458d1e92260-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dd276929ec47073c90804000077ebfd0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d865d78ea4151b7861b47a34b955ba9b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0448c1f0ec2e912cdd8ce9b0b30bfe0e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5c1cd30951caa3029935c5ddee640861-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/93a857d62620e0ba9bd364ca0dc5fb2c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/969adbf0f3f244055cda1acdea09746e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/98a03f2a9b34687364ed0869f432feee-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ae9b819c711957c63a6d862e622d541e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9a61ddde36b825b0ede213f9cd761508-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e47e82335fdc4b1de9887b25ea803016-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f1cbc59be1dd6e0861947adfad028627-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d4461ded9db774f420e93f390a69d4f6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/963a02f2a4fdc8fd2e2cb9c51ae19345-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4324dee06fcf06c035ca3aab3dd55c18-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3fc37a9ace9b39f41bbf58b031d4b323-p_e.jpg'}]",https://www.zillow.com/homedetails/1850-Comox-St-1908-Vancouver-BC-V6G-1R3/2060798520_zpid/,FOR_SALE,Condo for sale,C$,"C$399,999",399999,"1850 Comox St #1908, Vancouver, BC V6G 1R3",1850 Comox St #1908,Vancouver,BC,V6G1R3,FALSE,1,1,531,"{'latitude': 49.288967, 'longitude': -123.14078}",FALSE,"{'type': 'PRICE_CHANGE', 'text': '(Nov 22)'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),0,FALSE,FALSE,FALSE,FALSE,MLS® ID #R2736643,RE/MAX City Realty Brokerage,TRUE,FALSE,,TRUE,FALSE,,,,,,,399999
300,2061259241,2061259241,,https://photos.zillowstatic.com/fp/81f4c1b6458a0a5e09ee1f72311ca186-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/81f4c1b6458a0a5e09ee1f72311ca186-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/495f64e110abf1e2f4ec75c9c2c4c671-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/db86e7674cfecf9efdae780da933c02a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fae8c7cea900a556432659b7d05a0501-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f19aed6331e97a17acad89b63d776528-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0f4a69d43ae639c6901ea329d631e99b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/14ded2fba76db4e96129109282231986-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7997382b1f13a994c0b9f4ec5876dda6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ff3993baa834950fd648d65a590995e5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/77159b188a07121f7e8dbfed9810d243-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4aed276ca31d3ccc1b444b5dcddc9b05-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/229da91e441f8a5df1fed0df63cf12c5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/53a21f62f7432bbf65108eafc8bfff3f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/be3e7d385ffd217cea7788f0fda58c5b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a247a16720a7e78ab3ea4ab62f2f1cd4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/deb3ab96bdb4a354effe7982406d9f62-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9b4a595752b7723dd43d1a2c1544551f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4cadb5c9b4a72e48f380029efaa29bb6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bb3562f40d6bbbf5aed8972e56bba61b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/09ca6d212352eec8b399bf6d6d8b6b59-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b0977f0aa8d1390be9bf0d7ce00185b3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cddb702179cdee376d6d50468020283b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/41908b34d5c3766532d92259ff18979a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/74d0fbcdb460af95240943aa9c086d1d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1ee6fa2b857643f8d26fa199a974424c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/da291d78d75f9e746fc1d29eb2203735-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e363d6ebab135895edc5466749cedcfb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6c74c93c66c600088f961a16ad9cfa16-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/943f4d241fde2147401957b4197a2829-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3e0e0c5cd60cb87c6325fa3e31f0f417-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c4541e9254fc0ebefc21dfa22d73bc66-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0cd6a50525e72e8b5e8a704bda71b485-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9995c1c00456bf82eff5ba739ec6ee57-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f0b260d7de26daaf79a8c100c4c93a08-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4653e3b41d8b6949af4f71bf90f00a2e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7647e135814e948bcb671545abf56b45-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9027a2e44c397eb8aa670763b47420e9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/462c2f6f8bc19670de70527268e29f0a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c22b14a0013aeccc834eefa2e905abd4-p_e.jpg'}]",https://www.zillow.com/homedetails/1850-Comox-St-1207-Vancouver-BC-V6G-1R3/2061259241_zpid/,FOR_SALE,Condo for sale,C$,"C$405,000",405000,"1850 Comox St #1207, Vancouver, BC V6G 1R3",1850 Comox St #1207,Vancouver,BC,V6G1R3,FALSE,1,1,613,"{'latitude': 49.288967, 'longitude': -123.14078}",FALSE,"{'type': 'PRICE_CHANGE', 'text': '(Oct 31)'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),0,FALSE,FALSE,FALSE,FALSE,MLS® ID #R2727934,Homelife Benchmark Realty Corp. (White Rock) Brokerage,TRUE,FALSE,,TRUE,FALSE,,,,,,,405000
92,2066436476,2066436476,262674264,https://photos.zillowstatic.com/fp/b0831a45b644e730dcde19908b9e9205-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/b0831a45b644e730dcde19908b9e9205-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/eba30bda068c78d470504e8ee019f0aa-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/803a67d439f5d507feb4d4375463f942-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9aa28366ef0c7b69eff62d2f119aec7b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d56d45d3b56fee8bb759650505ae39f0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5d18e364c488fee7d700c02cf4425247-p_e.jpg'}]",https://www.zillow.com/homedetails/2418-Broad-Way-302-Vancouver-BC-V5M-4T9/2066436476_zpid/,FOR_SALE,Apartment for sale,C$,"C$419,900",419900,"2418 Broad Way #302, Vancouver, BC V5M 4T9",2418 Broad Way #302,Vancouver,BC,V5M4T9,FALSE,2,2,992,"{'latitude': 49.261505, 'longitude': -123.05453}",FALSE,"{'type': 'DAYS_ON', 'text': '335 days on Zillow'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),0,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,TRUE,FALSE,,,,,,,419900
25,2071167449,2071167449,,https://photos.zillowstatic.com/fp/0e202467717e06e0231a900c0fe213a1-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/0e202467717e06e0231a900c0fe213a1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/06cff6fdc5bb8cccf9cb778b33de2090-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a2a21f00fc9f2a0ce9660203ca934bad-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5470e69af17d3404d11a4c05edfdc405-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6495f79607290ac6bcc56f9881bcd60c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/701829ba0ba0141785be021a60febae3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5a457f2c1c87efdbac934ced7e88bc1d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/69f599293370cbd17a0b96d28f18f5ce-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/26148ffa8025bc580695446ea5a6ff4b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/62ce8c31567c4578106d2a727400953a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/61b3bcb351eedf0f081f932fac2afebf-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7bbf6b1a679b74dada5b585a6f8e86f7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ef8518684f19bf8f07a277c707237748-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/83dace4747bbcd6745273f736af84602-p_e.jpg'}]",https://www.zillow.com/homedetails/2222-Cambridge-St-104-Vancouver-BC-V5L-1E6/2071167449_zpid/,FOR_SALE,Condo for sale,C$,"C$422,000",422000,"2222 Cambridge St #104, Vancouver, BC V5L 1E6",2222 Cambridge St #104,Vancouver,BC,V5L1E6,FALSE,0,1,508,"{'latitude': 49.28635, 'longitude': -123.0592}",FALSE,,,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),0,FALSE,FALSE,FALSE,FALSE,MLS® ID #R2746272,Stilhavn Real Estate Services Brokerage,TRUE,FALSE,,TRUE,FALSE,,,,,,,422000
293,2060417411,2060417411,,https://photos.zillowstatic.com/fp/2eda2a77921399eb82c158ce20a0e0c8-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/2eda2a77921399eb82c158ce20a0e0c8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c54c086163382237a65b02906d93b526-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2ee127a21371afb6cb9bf6c6e4cf1987-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e9f7a4fa6ca7ffe74a60ae1218dacfb6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/493bfbbd548be4ccde1889bf4b297afa-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ff295d014599d48a0074aa575063523d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3c1b8dccdbefd3968f8915d311016901-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0e253f0cb3d96ee9c94554111337ca56-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a4a4accd1d2ddf6b8cbc4fa7561a34ec-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/51e64d69c91fb24ff38f63a16894e5d0-p_e.jpg'}]",https://www.zillow.com/homedetails/1251-Cardero-St-504-Vancouver-BC-V6G-2H9/2060417411_zpid/,FOR_SALE,Condo for sale,C$,"C$425,000",425000,"1251 Cardero St #504, Vancouver, BC V6G 2H9",1251 Cardero St #504,Vancouver,BC,V6G2H9,FALSE,1,1,600,"{'latitude': 49.284996, 'longitude': -123.139885}",FALSE,,,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),0,FALSE,FALSE,FALSE,FALSE,MLS® ID #R2742618,Homelife Benchmark Titus Realty Brokerage,TRUE,FALSE,,TRUE,FALSE,,,,,,,425000
20,2060119615,2060119615,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=49.23952102661133,-123.0328140258789&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=h1WbbB5YJX1p424PhaO6aOTMw6w=",,,https://www.zillow.com/homedetails/4990-McGeer-St-114-Vancouver-BC-V5R-6C1/2060119615_zpid/,FOR_SALE,Condo for sale,C$,"C$429,000",429000,"4990 McGeer St #114, Vancouver, BC V5R 6C1",4990 McGeer St #114,Vancouver,BC,V5R6C1,FALSE,1,1,527,"{'latitude': 49.23952, 'longitude': -123.032814}",FALSE,,,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),0,FALSE,FALSE,FALSE,FALSE,MLS® ID #R2746223,RE/MAX City Realty Brokerage,TRUE,FALSE,,TRUE,FALSE,,,,,"https://maps.googleapis.com/maps/api/streetview/metadata?location=49.23952102661133,-123.0328140258789&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=rQmD6UGMbVJhGeLWStb14nfXolY=","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=49.23952102661133,-123.0328140258789&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=gHq3-DGuvTNxOcyazFyT046Pe2Q=",429000
394,2067490635,2067490635,,https://photos.zillowstatic.com/fp/76674f8faebbd45aaa732155b4a10cae-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/76674f8faebbd45aaa732155b4a10cae-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d6343c09d0b81b7b3f21cc792d88efc0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c14e21f72ea8c5e8634b8e9c79d08c36-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9767c7e89b2339a14ac654075c5de0df-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1704bebc4fa1828e3e4040172b4c1799-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0916ac6ba5be7428b0dcf750acd30679-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6b6b607847e7c16e34885ad68f974da6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/13959b16ed2d3400544b9ca878f975bf-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/11426e6eafebd4a9511b55182681a003-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1e147503e96728ffbdfc76f4e3e9e4f8-p_e.jpg'}]",https://www.zillow.com/homedetails/567-Hornby-St-1207-Vancouver-BC-V6C-2E8/2067490635_zpid/,FOR_SALE,Condo for sale,C$,"C$438,800",438800,"567 Hornby St #1207, Vancouver, BC V6C 2E8",567 Hornby St #1207,Vancouver,BC,V6C2E8,FALSE,1,1,383,{},FALSE,"{'type': 'PRICE_CHANGE', 'text': '(Nov 21)'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),0,FALSE,FALSE,FALSE,FALSE,MLS® ID #R2734453,Park Georgia Realty Ltd. Brokerage,TRUE,FALSE,,TRUE,FALSE,,,,,,,438800
395,2060429603,2060429603,,https://photos.zillowstatic.com/fp/b948cd0f9118efbde4163708e396a3d6-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/b948cd0f9118efbde4163708e396a3d6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bbe2454807f1f65009f1c565f67a7881-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/73f35349d271df52a9c29e55c9e3a12a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3f2c2b5155c3891daa588b1f5da93409-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/516702be4e34c81483aa1d858653db6b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d2f2b3aa042ad4cd6b67225056c1dbc5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ebf4a259cdbce59f92db7f257fbcc983-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3e33d06d2746937bfe9b5fc09ad18bcd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/88ec5b195b079fd9dd01284b48e10647-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f7bddbfda35577eba9af07683b57a5db-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/52833f376c55ea26471d6b5f6ac054e8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/04dd79ee9cc6f7502f31b8061f0c18ab-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d2bb2ac3ba25de339df16a8fe03cd69c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e225816ebb625f21de5671f8be660929-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2a479cd99004b918d51d6078681f60e9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/86ff215ba9bc3a7a3a086432446c6c30-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/391261475abad7590047fab4780d1a10-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c9e745a1153fd972fe25e751bb94a307-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3c1f99f6f32b13eafcdc92aba4290327-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4e2dd20ed46b8ce7624079ce2b96bcfb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4e86db8e0d254e87452965cae2a0bd4b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/aec89c52e39d684d12e1cdacf28cf4a7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9a21548f2b3c439de8718df4de6e450d-p_e.jpg'}]",https://www.zillow.com/homedetails/2224-Eton-St-103-Vancouver-BC-V5L-1C8/2060429603_zpid/,FOR_SALE,Condo for sale,C$,"C$449,000",449000,"2224 Eton St #103, Vancouver, BC V5L 1C8",2224 Eton St #103,Vancouver,BC,V5L1C8,FALSE,0,1,435,"{'latitude': 49.28725, 'longitude': -123.058975}",FALSE,,,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),0,FALSE,FALSE,FALSE,FALSE,MLS® ID #R2742457,Oakwyn Realty Downtown Ltd. Brokerage,TRUE,FALSE,,TRUE,FALSE,,,,,,,449000
120,2061619293,2061619293,,https://photos.zillowstatic.com/fp/4dbda3367388459cef1cd38fe3b91f53-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/4dbda3367388459cef1cd38fe3b91f53-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c339a56cad0b8b741ec548fac4b14e2d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f2247013a7b987ed8a38fc258311b6b1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6fc96cc26e21634b5a99e2040eeed668-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cfb4a423b423fdac3a711cdf871d99e4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0e578eb21a3b2ef042f8e4ce119f0f9c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d737bdaed5bcecb703542f7ad40d91c2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0a3019ae73fd1d851e1fbdd000126365-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c393716da00c8cd6327b7929740bbc62-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c23e6ae9223d1ed62e9aa7774f95011c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5129b6e99cb2ff8fa0b9ffe161eea936-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b07c5ce7a3a42a3985fb3ece2f7fe8a2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0b9a74f30c4389c1805f8c3476367141-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/588c2f9e844f2bbba0feb59b4bc6ab5c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/59c1730857951f1fd3f33feaff5b765a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6d880d5311be0fa8647d14f196159138-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c6a3b5ef9ba314f6ea43ea2fa914bccb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e7814b491e7165a0fe9ddb71bfce06a5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/174c7603e4403aec7a7b695c7041c993-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c13629fa44046bc093f8fa585904c9f8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/da328f3d5ac21e30cac3524e12af80c8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/aab90f203f83953b4425fba102f92aca-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c42fc06862706e3d5a93b49013e1f11b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9253905cf44a24ee33220fc6bf0a8364-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bba25524835643a2da317c605b9e8964-p_e.jpg'}]",https://www.zillow.com/homedetails/1040-Pacific-St-312-Vancouver-BC-V6E-4C1/2061619293_zpid/,FOR_SALE,Condo for sale,C$,"C$449,000",449000,"1040 Pacific St #312, Vancouver, BC V6E 4C1",1040 Pacific St #312,Vancouver,BC,V6E4C1,FALSE,1,1,508,"{'latitude': 49.277367, 'longitude': -123.13376}",FALSE,,,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),0,FALSE,FALSE,FALSE,FALSE,MLS® ID #R2722231,Keller Williams Realty VanCentral Brokerage,TRUE,FALSE,,TRUE,FALSE,,,,,,,449000
241,2071170578,2071170578,,https://photos.zillowstatic.com/fp/51b141d48a8223344fee74f9df7bdbc2-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/51b141d48a8223344fee74f9df7bdbc2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/84200f3ab22bd1a799dd41d1d0bcaf54-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/be35b95c65709005398ed9fbd780b4f5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bffc03a022d244dce919d2998c5c1610-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0f51c50218c87982fd432cccc657cdd2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0f7d80cee0a0ddfe113c0abebe6dd736-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a6a4f7e0530329ddd881036c55d5889f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b3fe9fc3aadf75c6948fd6bc78215bc8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7b499d8f61f01d3cc558fdbb7570e631-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/77ebe80a8d0d463cb7c867e9fafcfb03-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dea0414166c01164d87a5da043af7a37-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/764c81757dcb022ba67e290c1acb3638-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/021ae4928b4e91ebda96158b7436fa51-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/db855b1712ac849a9c66dd45c97a5b13-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a1480b7e3c226b8f6fcd601b95922c72-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e9869ff23657a77a2afd0f92d902e1f9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0de53fd7c6b6bfec12deb940b9505540-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8bbf2656f1ef469fbd3c714f0e211af6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a4882f8c18b1f771cd8bdddcc453b3bf-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e98f1d99bc6ff63741afbca28a108b81-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1eacefcee053e7159329011ce08358bc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/96fe5ad65de1d0c5b772d58f6314b9df-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4d42322a027920f92c543efe408e3133-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3ecdb0e0316440d63a330a9510b18fe4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/030cc304ccc2195ef0edc7f04a6af7b0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2d0be3ba20e012a4e56cb13f0ef4c5ec-p_e.jpg'}]",https://www.zillow.com/homedetails/2299-E-30th-Ave-103-Vancouver-BC-V5N-5N1/2071170578_zpid/,FOR_SALE,Condo for sale,C$,"C$465,000",465000,"2299 E 30th Ave #103, Vancouver, BC V5N 5N1",2299 E 30th Ave #103,Vancouver,BC,V5N5N1,FALSE,1,1,675,"{'latitude': 49.24154, 'longitude': -123.0593}",FALSE,,,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),0,FALSE,FALSE,FALSE,FALSE,MLS® ID #R2743185,Oakwyn Realty Ltd. Brokerage,TRUE,FALSE,,TRUE,FALSE,,,,,,,465000
